1  3  419
1  7  97,303,728
1  11  120,594
1  19  500
1  32  251
1  33  946
1  37  929
1  41  419,728
1  43  519,627
1  47  409
1  57  636,831
1  58  298,974
1  59  785
1  62  156
1  66  97,434,507,663
1  68  303,728
1  74  609,839,916
1  76  216
1  79  374,496
1  92  419
1  97  127,553
1  105  271
1  107  500,730
1  122  943
1  125  232,500
1  138  535
1  147  398
1  148  303,636,728,831
1  165  97
1  167  97
1  171  609,730,839,916
1  175  519
1  177  865
1  180  243
1  182  209
1  183  109
1  185  97,244
1  193  846,991
1  195  216,303,728
1  201  109
1  202  730,946
1  207  516,711
1  212  500
1  215  500,946
1  222  28,877
1  228  775,846,991
1  234  865
1  246  663
1  250  579
1  251  253,369,553,664
1  252  29
1  263  779
1  265  753
1  269  28,519,877
1  270  28,877
1  275  434,507
1  278  237,663
1  279  535
1  287  519
1  296  36,663
1  297  303
1  300  429
1  303  763
1  305  109,459
1  306  237,525
1  307  375,742
1  309  237
1  310  535
1  335  243,279,824
1  339  738,813
1  344  120,594,775,846
1  350  340,579,636,831
1  354  519
1  372  779
1  380  789
1  391  836
1  393  808
1  396  251,500,522
1  400  781
1  404  28,779
1  413  130,166,245,730
1  417  397
1  423  943
1  424  219,500
1  428  109,946
1  431  109,216
1  432  500
1  434  28,298,877
1  438  288,459
1  455  36
1  456  553
1  464  459
1  473  303,728,779
1  476  298
1  485  165
1  486  789
1  488  459
1  493  663
2  1  237
2  13  742
2  18  375,519,652
2  21  575,952
2  26  243,459
2  29  434,507
2  33  288,877
2  34  730
2  35  36,763
2  37  636,831
2  49  29
2  55  216
2  58  524
2  66  884
2  68  439
2  71  109
2  74  500
2  75  44,459,469
2  104  419
2  107  498,500,525
2  108  127,156
2  112  553
2  122  36
2  138  636,831
2  145  298,836
2  147  216,684
2  150  156,500
2  156  237
2  158  636,717,831,949
2  162  271,500
2  165  243,279,824
2  169  730
2  181  216,538,978
2  185  303,728
2  203  237
2  217  535
2  220  779
2  227  271
2  230  146,527,575,952
2  246  946
2  248  109
2  249  623
2  250  553
2  263  216
2  274  779
2  276  535
2  278  243,419
2  282  779
2  287  261,851
2  295  109,375
2  298  307
2  303  398
2  323  419
2  332  271,525
2  334  165
2  341  237
2  343  303,419,728
2  345  419
2  364  97
2  369  165
2  373  216,219,417,500
2  377  156
2  384  738
2  389  636,831
2  390  303,500,728
2  392  66
2  394  562,636,831
2  397  623
2  407  398,592
2  421  209,397
2  426  432
2  449  781
2  453  417,419
2  454  29,663
2  465  579,786
2  475  109
2  481  216,516,711
2  492  663
2  494  397
2  499  303
3  6  340,728
3  12  29
3  15  524
3  22  738
3  23  109
3  25  730
3  29  652
3  31  216,553
3  39  730
3  43  206,562
3  55  417
3  58  369
3  67  779
3  78  109,427
3  87  165,237,652
3  89  859
3  92  500
3  94  779
3  96  29
3  112  459
3  116  525,775,846,991
3  119  434,507
3  131  524
3  133  553,592
3  135  397
3  147  29
3  149  298
3  151  739
3  154  500,763
3  164  789
3  175  500
3  181  553
3  185  439
3  186  553
3  190  519
3  191  500
3  193  502,859
3  199  94,820
3  201  649
3  203  500,642,859
3  212  454
3  217  579,820
3  219  29,146,527
3  223  519,730
3  224  609,839,916
3  234  843
3  241  109,243,635
3  256  763
3  263  535
3  279  417
3  282  500
3  283  166,245,320
3  286  298
3  299  738,763
3  306  642
3  310  500
3  315  29
3  326  500
3  338  261,472,808,895
3  343  770
3  360  949
3  361  419
3  377  209,432,904
3  383  216,397
3  389  375
3  399  487
3  408  439,472
3  415  244
3  420  109
3  430  419
3  432  454
3  439  251,522,652
3  466  28,779
3  470  500,730
3  473  730,789,908
3  478  94,820
3  480  763
3  486  84
3  488  738
3  493  500,535
3  494  28,500,877
3  495  216,298
4  7  156,209
4  8  209
4  18  22
4  27  496
4  28  28,209,525
4  37  908
4  46  519
4  66  28
4  75  397
4  93  84
4  99  535
4  103  22
4  106  109
4  108  237
4  122  298,419,663
4  125  621
4  126  636,831
4  128  237
4  137  472
4  141  865
4  149  28,649,877
4  152  29,439
4  157  519
4  163  397
4  164  730
4  173  432,519
4  176  243
4  189  820
4  194  500,553
4  195  206,562
4  198  836,908
4  214  459
4  237  109,411,454
4  246  307
4  247  434,507,609,839
4  256  730
4  266  22
4  268  209,779
4  275  535
4  289  730
4  292  429
4  295  135
4  299  738
4  303  271
4  304  472
4  306  500
4  328  579
4  333  636,831
4  339  109,371
4  341  496
4  342  432
4  354  738
4  368  156,500
4  372  572
4  373  271
4  376  500
4  385  374,763
4  388  243,279,763,824
4  408  500,519
4  416  730
4  417  244,397
4  419  29,156
4  430  32,727
4  432  166,245,320,500
4  437  97
4  440  221,500
4  441  303,664,728
4  447  733,779
4  456  419,432
4  460  717,949
4  465  530,531,621
4  466  29,865
4  467  97,763
4  470  156,375
4  472  29
4  486  521
4  487  636,831
5  2  519,579,786
5  10  738
5  11  623
5  12  216
5  29  460,535
5  33  419
5  42  472
5  52  500
5  62  500
5  64  298
5  71  519
5  73  949
5  76  22,717,949
5  81  209
5  84  500,738
5  86  946
5  87  432,500,859
5  104  419
5  109  636,831
5  110  779
5  111  946
5  118  763
5  120  664
5  122  156,649
5  124  251,522,859
5  129  525
5  136  219
5  139  553
5  148  109
5  149  303,728
5  153  562,770
5  157  763
5  161  237
5  164  84
5  168  500
5  174  500
5  175  519
5  178  535,592
5  183  109
5  195  943
5  201  29
5  208  763
5  223  109,206,562
5  229  429
5  233  627
5  234  261,895
5  235  500,519
5  237  409,808
5  244  730
5  246  663
5  251  156,209,432
5  260  530,531,621
5  265  367
5  266  782
5  272  28,340,417,877
5  281  243,730
5  285  29,216,244,375
5  287  717,949
5  294  307,496
5  296  500
5  307  174,801
5  311  684
5  332  216
5  336  298
5  343  84
5  344  496
5  347  592
5  355  36,253,298,369
5  362  636,831
5  374  97
5  375  519
5  380  109,271
5  383  36,417
5  386  411,454,779
5  388  562
5  396  525
5  420  904
5  424  663,779
5  425  94,219,820
5  434  649
5  436  500,519
5  447  439
5  450  216,663
5  461  496
5  463  575,952
5  477  340
5  482  553
5  484  487,738
5  485  519
5  490  519
6  7  519
6  8  243
6  16  28,742,877
6  18  375,782
6  22  271
6  28  419
6  33  524,609,839,916
6  37  216
6  49  127,763,765
6  59  340
6  70  419
6  73  251
6  76  100,239,500
6  80  100,239,500
6  82  22
6  85  636,831
6  89  409,636,650,831
6  98  22
6  105  664
6  111  243,279,824
6  116  779
6  123  156,417
6  127  779
6  137  156,519
6  138  298,982
6  141  738
6  142  519
6  143  298
6  147  779,931
6  153  243
6  165  419
6  167  187
6  177  579
6  183  621
6  184  109
6  195  779
6  196  109,243
6  210  627
6  211  109
6  215  562
6  216  946
6  223  942
6  229  684
6  234  663
6  235  649
6  248  190,296,422
6  258  298
6  261  254,808
6  284  232
6  297  535
6  299  232
6  306  232,664,942
6  315  525,562
6  327  156,243,303,728
6  328  146,527,592
6  329  166,245,320
6  331  109,562
6  344  216
6  346  535
6  348  371,579
6  352  84
6  361  397
6  363  496
6  368  742
6  369  496
6  387  29,303,728
6  392  474,644
6  393  684
6  400  206,369,562
6  403  216,516,711
6  420  371,855
6  425  29,692
6  426  865
6  427  460
6  430  319
6  433  516,579,711
6  434  417
6  453  730
6  457  387
6  460  251
6  461  432
6  464  949
6  469  524
6  473  375,609,839,916
6  480  730
6  486  779
6  488  434,507,820
6  490  300
6  493  572
6  497  251,324,738
7  3  288
7  16  243
7  19  109,609,839,916
7  21  519
7  23  742
7  24  519,621
7  29  535
7  37  663
7  51  908
7  52  216,664
7  54  271
7  66  251,522
7  67  237
7  70  500
7  72  261,895,908
7  74  738
7  81  770
7  83  525
7  91  974
7  93  340
7  97  500
7  100  109,244,859
7  103  782
7  108  836
7  117  127
7  128  298,500,525
7  138  166,245,320,419
7  142  206,516,562,711
7  143  36
7  150  254
7  156  190,358,725
7  157  627
7  161  44,469
7  168  216,725
7  171  610,627
7  173  216,234,524
7  190  206,562,946
7  202  251
7  203  459
7  222  207,609,839,916
7  240  535
7  248  553
7  253  636,831,982
7  255  763,779
7  260  165
7  275  500
7  284  742
7  291  730
7  298  535,908
7  300  371,820
7  303  417
7  305  156
7  309  29
7  311  502
7  312  763
7  320  500
7  323  331,961
7  331  153
7  349  190,358,725
7  350  237
7  351  664,949
7  352  967
7  356  97
7  358  553
7  365  592
7  382  609,839,916
7  399  642
7  403  165,487,779
7  423  271
7  424  419,692
7  449  190,358,369,725
7  452  109,307
7  465  36
7  468  997
7  483  397,946
7  494  44,469
7  495  156
7  496  519
8  1  94,516,711,820
8  2  621
8  3  32,251,522,727
8  4  519
8  13  209
8  14  375
8  19  190,296,422
8  20  779
8  29  609,839,916
8  30  763
8  42  609,839,916
8  58  487,579
8  59  728
8  62  429,663
8  68  579
8  69  472
8  71  195,393
8  74  500
8  79  44,469
8  81  535
8  82  459,859
8  87  454
8  91  562
8  97  553,652
8  98  500
8  101  120,594
8  107  500
8  109  763
8  113  664
8  116  298
8  142  63
8  147  243
8  153  397
8  157  562,649
8  159  397
8  163  216,879
8  165  727
8  168  237
8  169  209,738
8  172  763
8  173  610
8  175  500
8  177  843
8  179  419
8  183  553
8  184  190,296,422,781
8  199  303,728
8  209  303,728
8  220  109
8  234  237
8  238  397,516,711
8  243  781
8  245  738
8  247  519
8  257  237,419,519
8  261  500,504,524,525
8  263  782,982
8  266  340
8  279  303,728
8  284  84,216
8  291  397
8  296  237,251
8  304  519
8  311  303,728
8  320  743
8  324  427
8  326  232
8  328  664
8  333  946
8  340  439
8  341  524,579,786
8  344  739
8  345  303,371
8  349  538,739,779,978
8  368  109,621
8  373  692
8  377  216,234
8  381  908,974
8  385  432
8  386  303,728
8  401  908
8  407  439
8  408  244,538,978
8  410  579
8  435  908
8  451  271,519
8  459  500
8  493  454
9  17  209,261,851,908
9  24  206,562
9  29  738
9  30  663
9  32  459
9  35  439
9  38  156
9  54  298
9  59  237,535,663
9  61  36,781
9  66  397
9  67  298
9  73  623,846
9  75  609,839,916
9  84  303,728
9  88  271
9  90  375
9  97  254,500
9  115  500
9  116  649
9  120  459
9  131  166,320,375,419
9  133  109,553
9  136  692,730
9  143  836
9  147  470,636,831
9  154  562
9  174  216,738
9  177  298,929
9  180  109
9  189  190,271,296,422
9  190  84,877
9  195  516,711
9  196  251,522
9  200  419
9  204  519
9  207  432
9  210  303,728
9  212  340,496,949
9  217  209
9  228  739
9  231  417,460,500
9  235  127
9  237  165
9  245  535,579
9  246  877
9  247  2
9  248  730
9  255  730
9  259  432
9  261  209,785
9  264  460
9  276  261,650,895
9  277  375,397
9  279  967
9  281  519,982
9  296  974
9  299  562
9  304  206,562
9  313  417
9  321  535
9  322  429
9  339  120,594
9  341  109
9  361  627
9  367  429
9  375  206,562
9  389  652
9  390  261,895
9  392  52,419
9  393  623,846
9  394  500
9  396  739,974
9  403  216,734
9  417  636,831
9  422  156
9  439  261,895
9  440  244
9  444  763
9  447  974
9  472  623
9  477  579,786
9  492  636,831,929
9  494  307
9  499  519
10  4  243,824
10  13  156
10  17  808
10  19  459
10  22  36
10  24  327,671
10  30  374
10  32  254,949
10  39  156
10  42  738
10  45  94,553,820
10  49  562,789
10  59  127
10  62  664
10  63  519,742
10  64  109,237
10  65  22
10  76  553
10  78  166
10  95  216
10  97  459,500
10  98  215
10  103  237
10  112  303,728
10  117  529
10  118  562
10  127  929
10  128  575,642,779,952
10  133  84,615
10  139  298
10  143  730
10  156  237
10  164  237
10  166  340
10  168  427
10  172  519
10  175  417
10  182  684
10  184  789
10  192  730
10  195  109
10  210  439,529,730
10  212  789
10  229  500
10  234  579
10  238  879
10  240  730
10  247  836
10  250  36
10  252  763
10  254  232
10  260  187
10  265  209
10  270  946
10  271  261,271,895
10  274  156
10  277  100,239
10  288  419
10  291  303,728
10  293  411,454,519
10  302  84,579,786
10  306  319
10  311  459
10  315  153,500
10  333  500
10  351  535
10  359  946
10  361  572
10  363  664
10  368  62,562
10  370  22
10  382  459
10  385  216,234
10  386  652
10  388  28,609,839,916
10  392  563
10  393  187,439,663
10  399  734
10  403  10
10  404  201
10  412  663
10  416  97
10  421  519
10  423  109
10  425  500
10  436  94,609,820,839
10  438  460
10  453  652
10  455  303,728
10  456  32
10  458  29
10  460  62,156
10  469  251,522
10  474  243,340,949
10  479  535
10  481  303,728,763
10  486  171,843
10  492  500
