0	3	113
1	1	232
1	4	609
3	1	943
3	5	201
4	1	753
7	2	263
8	1	865
8	4	974,997
9	1	100,239
9	3	140
11	4	204
12	5	490
13	1	553
14	3	490,553
16	2	116
18	1	263,929
18	2	28,877
18	4	232,575,952
19	1	929
19	5	36
20	1	743
20	2	201
20	5	251
22	2	609
23	1	28,140,877
24	4	835
25	3	895
25	5	895
27	2	877
27	3	62,470,753
28	1	363
29	2	216,609,711
29	3	198,820
29	4	84,146,527
32	1	470,865
32	4	865,997
32	5	997
33	4	865
33	5	562
35	2	22,779
35	5	782
36	1	22,929
36	2	371,877
38	5	865
40	1	865
43	4	319
44	1	216,711,865
45	4	609,779
46	4	808
47	3	553
49	5	877
51	4	113
52	2	808
53	5	692,865
56	1	10,808
57	1	371
57	2	974
57	4	113
58	1	140,579
58	2	363
58	4	557
60	2	865
61	2	319,743
62	5	753
63	1	835
65	2	609,974
66	1	187
66	3	116
67	5	859
68	4	470
72	3	600,666,884
74	1	470
75	2	490
75	3	997
75	5	10
77	3	459
78	5	156
81	2	10
83	5	36
84	4	10
85	4	244
85	5	100,239,929
86	2	116,201
87	3	113,130,502
87	4	865
88	4	198,764,797
90	1	562
90	2	22,232
90	5	472
92	3	472,865
96	3	813
97	1	221
97	2	22,974
97	5	609
98	2	743
101	1	929
102	4	813,974
103	5	470
105	5	63,974
106	3	562,877
107	3	10
108	4	232
110	1	753
110	3	100,239
110	5	367
111	4	232
112	1	808
112	4	201
114	3	519
118	3	689
121	2	820
124	5	797
125	3	974
127	3	472,753
132	3	216,232,609,865
133	3	100,239,877
135	1	808
135	3	429,813
136	2	470
137	1	579,974
137	4	216,470
137	5	609
138	3	232,679
140	1	140
140	3	10,263
141	2	929
143	1	535
144	1	859
144	3	274,443,673
144	5	865
146	1	877
147	2	232
147	3	195,393,689
147	4	417,609
148	2	753
149	1	490
149	5	100,239
152	4	63
153	2	562,865
155	1	997
155	4	692
156	5	116
157	2	865
158	3	216,711
160	1	609
162	1	459,865
163	3	609
170	1	649,859
170	2	319
171	1	689,895
173	1	490
173	4	490
175	1	929
175	4	470,929
175	5	470
176	2	636
177	2	877
178	2	609
178	3	929
181	5	10
183	5	232
184	4	974
186	3	319
189	3	263
191	1	689
191	5	779,929
192	4	553
192	5	865
193	2	609
194	3	472,535
197	2	835
199	1	519,820
200	1	835,895
200	3	865
200	4	802
200	5	652
201	3	679
202	5	63,865
207	3	797
208	2	100,239
211	4	140,877
211	5	519,553
214	5	470
215	4	459
222	2	207,232,955
223	1	877,997
225	5	929
226	2	10
228	3	369,490
228	5	974
231	2	232
233	4	997
234	2	470,649,808
235	5	100,239,679
237	2	439
237	5	877
239	1	779
239	2	470
240	3	113,974
240	4	488,811
243	3	562,865
244	4	470
246	2	232,820
249	3	100,239
251	1	472
254	5	689
256	5	232,877
257	2	974
259	2	207,955
260	3	116,207,955,974
260	5	232,865
261	1	261
262	1	779,835
262	2	929
263	3	472
264	1	470,865
264	3	929
265	3	216,711
265	4	263
265	5	140
266	2	261,895,997
269	5	216,711
270	4	10
272	1	865
272	4	28,470
273	3	609
277	4	535,679
278	3	743
279	3	649
279	4	221
281	1	116
281	5	216,553,711
282	5	895
283	2	201
283	4	251
285	4	158,247,974
285	5	116,488,538,811
286	1	689,859
287	2	470
288	5	652
289	3	974
292	3	100,239
293	2	535
295	2	201
295	5	931
297	3	116,470
298	1	263
298	2	52
298	5	929
300	5	865
302	1	974
302	3	808
303	3	808,895
305	3	779
306	2	649
307	3	562
309	5	895
310	3	609
311	3	519
312	5	207,955
313	5	820
314	4	865
315	4	10
317	1	140
317	4	779
318	4	779
320	3	646
321	3	10
321	5	232
322	1	490
323	1	261,895
323	2	201
323	4	140
324	5	895
325	2	113
325	5	488,811,974
326	2	929
329	2	929
329	3	113
329	4	488,811
330	5	865
332	1	232
332	3	100,239
334	4	974
335	2	609,753
336	2	221
336	5	251,753
338	2	865
340	2	116
340	4	949
341	1	808
341	2	835
342	2	439,753,929
343	1	865
343	3	865
343	5	609
344	1	877,895
344	2	303,728,802
344	5	911
345	1	232
346	2	472
348	3	609
348	5	198,820
349	2	216,232,711
350	2	579
350	4	535
351	1	116,553
352	2	649,865
352	3	997
353	1	609,753
354	1	116
355	1	609,929
356	3	10
357	4	820,877
358	2	974
359	5	835
361	4	201
362	2	997
362	5	859
365	3	859
368	4	63
370	5	808,974
374	3	130
375	2	63,221
375	5	859
376	5	319
377	2	820
379	4	113,895
384	2	371
385	3	490
386	5	929
387	2	835
388	5	263
389	2	743
391	5	216,711
392	4	649,974
393	2	835
396	3	232
398	1	929
398	3	261,895,974
400	2	221
401	1	113
401	5	198,753,764
403	2	779
404	1	753
404	2	367
407	3	997
407	5	808
410	5	753
414	1	865
415	1	689
419	4	865,929
419	5	232,470
422	1	10,470
422	4	982
424	5	974
425	1	753
425	5	367
426	2	116
428	1	623
429	2	679
430	1	470
430	2	429
430	3	371
431	3	797
432	4	470,835
433	5	865
435	2	895
438	2	319
442	1	929
442	5	470,575,952
443	2	652
443	4	216,459,711
445	1	274,443,673
446	2	10
447	5	216,470,711
452	1	974
453	3	232,779
453	4	609
454	2	113
455	2	470,649
455	5	865,982
456	2	808
456	3	429
457	5	201
458	2	375
459	3	28,743,877
460	2	232
460	4	820
460	5	652,865
461	2	865
461	3	877
464	5	859
466	1	190,358,725
469	3	679
472	1	997
472	2	195,216,393,711
472	5	562,865,991,997
475	1	62
476	1	820,974
476	3	808
478	4	36,116
479	1	743,859,865
480	1	865
481	4	232
483	4	519
485	1	198,764,820
486	1	22
486	4	113
487	5	609
488	5	609
490	3	472
490	5	813
491	1	470
492	1	490
492	2	820
494	5	130
496	4	859
498	3	140,579,877
499	4	28
500	2	100,239
500	5	232
501	2	779
502	3	797
503	1	100,239
503	4	646
506	1	472
506	2	367
506	3	116,652
506	5	28,201
507	2	600,666,884
509	1	689
510	5	10,895
512	5	609
513	2	232
513	4	859
516	1	865
517	5	207,865,955
520	5	216,711,743
521	1	679
523	1	470
523	2	472
525	2	689
526	1	562
526	2	895
527	2	319
527	3	877
527	4	931
528	4	490
532	1	579
533	3	472
533	5	865
534	2	974
541	3	929
545	1	779
545	5	522
547	5	997
550	2	997
550	4	684
552	1	319,579
553	1	865
554	1	991,997
554	3	808
555	2	538
555	4	487
555	5	113
556	2	470,865
557	4	28
557	5	623
558	4	116
559	3	997
560	3	472,865
563	2	232
563	5	753
564	5	470
566	4	974
568	1	274,443,673,865
569	1	100,239,820
570	2	263,562
570	4	22
571	1	28
573	4	865,974
573	5	538,978,997
574	2	779
574	5	363,459
576	2	859
576	4	28,877
577	3	216,609,711
578	1	216,711
581	1	949
582	1	216
582	2	216,711,820
583	5	609
585	4	63
586	4	692
588	1	319
590	4	371,553
591	1	808
591	3	140,835
593	1	232,895
594	2	865
594	4	232
594	5	877,929
596	3	470,895
601	5	470
602	1	201
602	5	579
603	4	974
604	4	877
605	1	877
605	3	232
605	4	974
606	1	609
606	5	579
607	3	974
609	2	553,779
609	5	263
610	3	10,779
611	1	417
611	2	232
613	2	232
613	4	974
613	5	195,393
614	2	859
620	1	234,371
621	1	835
623	3	808
626	2	895
628	2	877
629	4	10
630	3	895
630	4	865
632	5	865,877,895
634	4	10
635	5	375
636	5	232
637	2	319
637	5	727,811
641	4	204
644	1	232,859
644	2	609
644	5	470
645	2	100,239
645	3	609,646
646	3	201,652
646	4	251
647	1	753,974
647	4	261,470,895
649	1	470
649	2	865
651	4	609
653	1	216
653	5	10,470
654	5	10,232,417,802
655	5	538,978
657	1	865,974
659	1	140
659	5	232
661	1	429
661	4	865
665	3	929
665	5	929
666	2	779,865
667	3	140
669	3	116,877
673	5	579,813
